target,season,geography,location,horizon,n,model_wis,model_dispersion,model_underprediction,model_overprediction,model_ae_median,model_covered_50,model_covered_80,model_covered_90,model_covered_95,ensemble_wis,ensemble_dispersion,ensemble_underprediction,ensemble_overprediction,ensemble_ae_median,ensemble_covered_50,ensemble_covered_80,ensemble_covered_90,ensemble_covered_95,config_id,seed
wk inc rsv prop ed visits,2025-2026,states_dc,09,1,29,0.012412422897051053,0.0038702656877979717,0.008431872474548468,0.00011028473470461272,0.016429439288913272,19.0,22.0,24.0,24.0,0.008924826366369073,0.005349104111297475,0.002572591800220272,0.0010031304548513247,0.014414561493262628,18.0,29.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,09,2,27,0.013612257922711028,0.0038066245588377567,0.009711742290401953,9.389107347131993e-05,0.019457236638118047,13.0,19.0,20.0,23.0,0.019392979651754905,0.004602323979254857,0.014194746717763291,0.0005959089547367595,0.02973611588893349,9.0,15.0,18.0,22.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,09,3,26,0.013353366802699796,0.003931661282547572,0.009266166804793656,0.00015553871535856794,0.019932575203711167,11.0,17.0,20.0,21.0,0.022099795808788632,0.004429829341014904,0.01685001847019535,0.0008199479975783789,0.03285460850502409,7.0,14.0,16.0,18.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,10,0,29,0.021256064834381562,0.009803020314018257,0.009735362925218753,0.0017176815951445504,0.03442244321195176,13.0,21.0,23.0,27.0,0.01653611556420379,0.00813287082779152,0.0069142043231533125,0.0014890404132589566,0.026329653351433394,19.0,24.0,27.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,10,1,29,0.027658684935722426,0.00983628871480596,0.016354687278906804,0.0014677089420096628,0.045098691694875015,9.0,15.0,24.0,27.0,0.02453617309086405,0.011115768678965738,0.00936601913411118,0.004054385277787134,0.03861813415924153,16.0,24.0,26.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,10,2,27,0.02752410914071389,0.009349711412437066,0.017592571411324847,0.0005818263169519765,0.04246408102335408,10.0,18.0,20.0,24.0,0.03693922272727356,0.010274282967976094,0.02551634840150412,0.0011485913577933481,0.05674731445912784,13.0,19.0,22.0,23.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,10,3,26,0.02530589099673046,0.009206066049235628,0.015786015362714154,0.0003138095847806772,0.04142223255621502,7.0,17.0,21.0,22.0,0.04080126805066014,0.010107487278057362,0.02934964172155223,0.0013441390510505462,0.06068496219514852,12.0,19.0,20.0,21.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,11,0,27,0.021754441068470014,0.0038009813826245117,0.017220323340658542,0.0007331363451869592,0.028814890793000814,8.0,12.0,15.0,19.0,0.01922270076724633,0.009771786517230109,0.00883669865114816,0.0006142155988680627,0.021882303706792578,12.0,21.0,25.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,11,1,27,0.019942751110586368,0.004015861757110317,0.015465157211526631,0.0004617321419494186,0.024929403602072853,9.0,14.0,17.0,18.0,0.01889249228058108,0.009555634381725221,0.008523342784615855,0.0008135151142400047,0.02352801617973608,16.0,22.0,24.0,24.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,11,2,27,0.02174801506711765,0.00437970391046571,0.01588731017712511,0.001481000979526826,0.028800010491977446,9.0,13.0,15.0,18.0,0.018854405097769023,0.0045072921073455886,0.013898355397858803,0.0004487575925646311,0.02765475225745963,13.0,18.0,22.0,22.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,11,3,26,0.018843637013788394,0.004230056302002037,0.014078558118907614,0.0005350225928787434,0.026659538476451416,5.0,10.0,17.0,18.0,0.017440271982607714,0.004466510502460846,0.012458132173240077,0.0005156293069067903,0.027667613025140925,10.0,18.0,21.0,22.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,12,0,29,0.00841669789772935,0.004166004261167647,0.004064596725283595,0.0001860969112781078,0.01518647771445103,11.0,29.0,29.0,29.0,0.005846607554481185,0.0038773861061020733,0.0013555177053626993,0.0006137037430164121,0.007760026355493427,22.0,27.0,28.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,12,1,29,0.0111549658860321,0.003844981432933697,0.00723572419437519,7.426025872321237e-05,0.01927609185804613,5.0,23.0,26.0,27.0,0.007556997289940032,0.005284876452557232,0.0012019690764695117,0.001070151760913289,0.010577566117096837,22.0,28.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,12,2,27,0.012732369078490862,0.003383042975051063,0.009043546041635715,0.00030578006180408205,0.021108143308083527,3.0,15.0,22.0,25.0,0.011198884144814755,0.00766478870560889,0.0009577372651797372,0.0025763581740261272,0.015903952387162627,23.0,27.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,12,3,26,0.013786738289101302,0.002979384121461012,0.01080735416764029,0.0,0.022754628924303688,1.0,11.0,20.0,22.0,0.010816561975813821,0.007229919058694924,0.0011702085469641808,0.0024164343701547153,0.01644809065623129,21.0,26.0,26.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,13,0,29,0.007297375596220081,0.004023607293822683,0.0026794594231709513,0.0005943088792264462,0.011416430774261244,18.0,26.0,29.0,29.0,0.006513722512956528,0.004052242672894428,0.0012848002439703222,0.0011766795960917787,0.009781952963737824,21.0,28.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,13,1,29,0.009556537508200342,0.003841136138453547,0.005296835297169468,0.0004185660725773271,0.015276579739293084,13.0,20.0,26.0,27.0,0.009295876255536573,0.0054543637757857874,0.0015209620882956452,0.0023205503914551402,0.014381129413127329,17.0,28.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,13,2,27,0.00981274151410561,0.0035000878361424047,0.006135026101116597,0.00017762757684660916,0.01637724394822726,10.0,19.0,23.0,26.0,0.008555272322287144,0.006308645671487214,0.0016119022359844652,0.0006347244148154645,0.012513298007222043,23.0,27.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,13,3,26,0.01063329275714936,0.003222916245207473,0.007407877615301202,2.4988966406849418e-06,0.017681414559774566,12.0,18.0,21.0,26.0,0.009134843601127395,0.006094056061323321,0.0024657699880647863,0.0005750175517392865,0.014592003142452712,20.0,26.0,26.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,15,0,29,0.020999513649178098,0.007815676266609808,0.009934050715933352,0.0032497866666349384,0.034982258279342204,12.0,25.0,25.0,26.0,0.014388675082962944,0.006202983044643669,0.006439610255697266,0.001746081782622008,0.02460711601799572,12.0,25.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,15,1,29,0.023990702142702786,0.00723703889310551,0.015530036540560262,0.001223626709037015,0.0366460639052093,11.0,19.0,22.0,24.0,0.018462104070003774,0.008007446039626154,0.008251339465513633,0.002203318564863987,0.03141987505925826,12.0,25.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,15,2,27,0.026858760264525747,0.006760551519556042,0.017963201745575214,0.002135006999394492,0.040456987102515996,8.0,16.0,20.0,21.0,0.019195273466688603,0.007426789857063495,0.011633870344453776,0.00013461326517133292,0.03246574708912507,11.0,21.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,15,3,26,0.02710254432105424,0.006384493537463056,0.019952210767812138,0.0007658400157790467,0.038539655070053414,8.0,13.0,18.0,20.0,0.022799042050239554,0.0072075171968176005,0.015486789156655596,0.0001047356967663579,0.03802305636862564,10.0,18.0,24.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,16,0,29,0.0114690162727391,0.006801898725701524,0.00303290696800737,0.0016342105790302058,0.01725426671328023,13.0,26.0,27.0,28.0,0.011945527237062107,0.0047561152230784455,0.006333727364530941,0.0008556846494527204,0.019081977961177728,12.0,24.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,16,1,29,0.0121389809510404,0.007069908082590645,0.0033981175594026743,0.0016709553090470803,0.019783653049671557,16.0,29.0,29.0,29.0,0.016151757864160586,0.00617359035880637,0.009221804856147094,0.0007563626492071229,0.02423930728661674,17.0,23.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,16,2,27,0.01401280711164955,0.00727695378298136,0.004590633344120325,0.002145219984547863,0.02288342507381458,14.0,25.0,25.0,25.0,0.029920239139825083,0.005731161286374104,0.023307383142685302,0.0008816947107656766,0.0425732938715415,9.0,14.0,18.0,20.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,16,3,26,0.015895594843879996,0.007884968451737088,0.00505627185978127,0.002954354532361638,0.02679215069656493,16.0,20.0,24.0,26.0,0.03682494099795181,0.005545404885563854,0.030210182304622975,0.0010693538077649854,0.050431409914139594,5.0,13.0,15.0,18.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,17,0,29,0.019710175963730835,0.0063602734506861295,0.013151599763520568,0.00019830274952413587,0.030429025217017625,12.0,19.0,23.0,27.0,0.013575157899920398,0.004995276975876759,0.008393409848641648,0.00018647107540199168,0.02388463661005316,11.0,23.0,26.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,17,1,29,0.0244418746887661,0.006669485677819751,0.01751670944906832,0.0002556795618780281,0.0376009078026982,12.0,17.0,22.0,25.0,0.0181949277205988,0.007183473045286298,0.009988747901046433,0.001022706774266067,0.02987704741497479,13.0,22.0,26.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,17,2,27,0.025819406824752245,0.006647350352008384,0.019031076913284463,0.00014097955945939963,0.0408956592073082,8.0,17.0,22.0,23.0,0.035482819584553967,0.007537228774342564,0.027301884580756823,0.0006437062294545791,0.05621577359090554,8.0,16.0,19.0,24.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,17,3,26,0.02673133838301961,0.006932515654102605,0.019773428455227986,2.5394273689016703e-05,0.04220836186868837,12.0,15.0,20.0,22.0,0.0416426396917762,0.0073919951658920095,0.03326210008940543,0.0009885444364787573,0.06374751501464337,5.0,14.0,16.0,18.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,18,0,29,0.010551534423120741,0.005054054474047624,0.005306104785324904,0.00019137516374821258,0.014315144486317877,20.0,24.0,27.0,28.0,0.007234513463135036,0.0045097968836516995,0.0024109445310766396,0.0003137720484066972,0.010647100389296822,21.0,28.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,18,1,29,0.014817291753294638,0.005282805243050398,0.009355436129819442,0.00017905038042479888,0.01996494544437155,19.0,21.0,23.0,25.0,0.010589864710226384,0.006095897100687748,0.0036944124498256648,0.0007995551597129709,0.01703168894863879,20.0,28.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,18,2,27,0.01678456446811272,0.005316585422867043,0.011396950668194737,7.102837705093885e-05,0.02207894332241267,16.0,20.0,21.0,22.0,0.02045333043461756,0.0062730873004937255,0.01365143063642748,0.0005288124976963553,0.034828425127683034,9.0,20.0,25.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,18,3,26,0.01851345842128777,0.005523528609638379,0.012929298272002086,6.0631539647305476e-05,0.024945345685409848,14.0,20.0,20.0,21.0,0.024235886527882035,0.006121320472067185,0.017366587119740387,0.0007479789360744635,0.04010157981496786,7.0,16.0,20.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,19,0,29,0.01729312375077634,0.007973876116059835,0.007473197197490979,0.001846050437225526,0.02894028425362194,12.0,23.0,25.0,26.0,0.013880810934522477,0.00628930406740661,0.005920406269183381,0.0016711005979324857,0.020585015989739646,16.0,22.0,24.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,19,1,29,0.060549737269148675,0.008604218584153367,0.04986536769194176,0.002080150993053552,0.07500787488970673,11.0,22.0,24.0,25.0,0.06239600623883008,0.009408326195022307,0.04866493955942092,0.004322740484386854,0.07551477159431177,13.0,21.0,22.0,24.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,19,2,27,0.059038645571693284,0.009146917947317786,0.04820308471737878,0.0016886429069967086,0.07014215987510397,11.0,22.0,22.0,22.0,0.08807445859570295,0.008149400744481883,0.07636964278271337,0.003555415068507708,0.11022315031094042,7.0,9.0,11.0,14.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,19,3,26,0.06016245185408565,0.010101702726005168,0.047963884837783716,0.0020968642902967666,0.07274667179444805,14.0,20.0,20.0,20.0,0.0968951246351164,0.007953401695833967,0.08477119554355995,0.004170527395722481,0.12055409970786517,5.0,8.0,9.0,10.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,20,0,29,0.010836539479106937,0.00546674480888532,0.004328916943632066,0.0010408777265895524,0.017622815721551888,17.0,27.0,28.0,28.0,0.009025644573647983,0.004553185742929911,0.00424633928847459,0.00022611954224348362,0.013299531879637488,21.0,24.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,20,1,29,0.011842324506101906,0.00591136137427311,0.0052060513048554245,0.0007249118269733711,0.018121723522199318,18.0,25.0,26.0,27.0,0.012492589855490063,0.006416530758704636,0.005087923745895925,0.0009881353508895034,0.01965064005952955,20.0,25.0,28.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,20,2,27,0.011107556136909214,0.006175094957817356,0.004738639569626209,0.00019382160946564839,0.016610522878181655,21.0,25.0,27.0,27.0,0.02867110778521965,0.005559019671475713,0.0217750675435429,0.0013370205702010357,0.04511074360957744,3.0,13.0,17.0,21.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,20,3,26,0.013072570544892045,0.006732757136536249,0.005309987866253915,0.0010298255421018795,0.023607521863596048,16.0,25.0,26.0,26.0,0.03411441030603483,0.005436632708725764,0.02694368130486844,0.0017340962924406282,0.05120861126009509,3.0,13.0,14.0,18.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,21,0,29,0.01394633353789804,0.007695940337619536,0.0055414622618548525,0.0007089309384236517,0.02122674333077157,17.0,24.0,27.0,28.0,0.009592027511149938,0.005793824380588124,0.0034933625344892496,0.0003048405960725635,0.014181983349497815,19.0,28.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,21,1,29,0.0187411863742235,0.008006556279405152,0.010211332035187691,0.0005232980596306531,0.027788350533228368,14.0,19.0,25.0,26.0,0.013646206665459919,0.008111220215098731,0.004635551305129156,0.0008994351452320324,0.021266015350834153,21.0,27.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,21,2,27,0.019710009787263352,0.007974199806472935,0.011238803966274568,0.0004970060145158484,0.02798947974224575,12.0,17.0,21.0,24.0,0.02261189591086452,0.00830486360892699,0.014229175336523674,7.785696541385436e-05,0.03849534226230971,13.0,22.0,26.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,21,3,26,0.020487971621382547,0.008125711339550427,0.012287990414289475,7.426986754264527e-05,0.027843038362334482,12.0,18.0,19.0,22.0,0.02613807484704634,0.008162258318722908,0.01782907743738495,0.00014673909093848028,0.044035784732205256,13.0,22.0,23.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,22,0,29,0.00952019861863903,0.005655306735222968,0.0026024102604107766,0.001262481623005284,0.01422302066202974,19.0,25.0,29.0,29.0,0.007555693741259134,0.004644225269715647,0.001939898593925375,0.0009715698776181124,0.011640632889358085,19.0,29.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,22,1,29,0.012538111265346616,0.005602171328528952,0.005191545796823566,0.001744394139994098,0.021559689834248275,11.0,21.0,29.0,29.0,0.010815164442422462,0.006333147813016625,0.0026891473589984553,0.0017928692704073806,0.01618154608965512,22.0,27.0,29.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,22,2,27,0.011778912725777817,0.005325110523030573,0.005151691464783179,0.0013021107379640655,0.020451053365832195,6.0,22.0,26.0,27.0,0.011443701431260177,0.007021760445939242,0.004121176754574564,0.00030076423074637076,0.01816551037513251,23.0,27.0,27.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,22,3,26,0.01080072534173289,0.00504501055726293,0.005403913933032131,0.00035180085143783017,0.017815699138736818,8.0,23.0,26.0,26.0,0.011424730451072559,0.006924096607716174,0.00411819739518716,0.00038243644816922455,0.0183809640540331,19.0,26.0,26.0,26.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,23,0,29,0.01767851213884055,0.00379204873867425,0.013075094726569344,0.0008113686735969563,0.027290878715575673,10.0,18.0,19.0,23.0,0.013941414652299247,0.0036948863842776376,0.00992996226775452,0.00031656600026708844,0.022436589269899346,11.0,18.0,21.0,24.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,23,1,29,0.021356106342648618,0.003910431338134541,0.016552130997993315,0.0008935440065207608,0.031423714142874815,8.0,14.0,17.0,22.0,0.016607949461085795,0.004612081775664586,0.011434782225077714,0.0005610854603434954,0.027646536552981157,10.0,18.0,24.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,23,2,27,0.021993701965595535,0.00407937753832652,0.017484879769364615,0.00042944465790439965,0.03307540365494788,7.0,15.0,17.0,19.0,0.03154986233909387,0.0037738045819777424,0.027110860505902664,0.0006651972512134642,0.04414449724874312,8.0,12.0,15.0,17.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,23,3,26,0.022534836182101448,0.004425872332387561,0.017801321468407127,0.000307642381306758,0.03398892466793768,7.0,16.0,18.0,21.0,0.037658398572401365,0.003586019771888833,0.03322370671659627,0.000848672083916268,0.049613852561481715,5.0,10.0,13.0,14.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,24,0,29,0.01133090722378025,0.006228890297044753,0.004528977331799029,0.0005730395949364682,0.016302920754242223,16.0,25.0,26.0,27.0,0.008245227077363406,0.004838990570527509,0.002517584646360478,0.0008886518604754193,0.013528807436260027,19.0,28.0,28.0,29.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,24,1,29,0.013248411611116107,0.00621001493896781,0.006725723964918871,0.00031267270722942764,0.01884116989094764,14.0,21.0,22.0,27.0,0.010199350056035407,0.006525336349974482,0.0025640719801041712,0.0011099417259567532,0.015360696902217549,18.0,27.0,27.0,28.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,24,2,27,0.013569330477738896,0.0058189158843684075,0.0075594052509151645,0.00019100934245532545,0.02106381470366614,11.0,20.0,21.0,23.0,0.017664740050687192,0.0071130797366230165,0.009863577835966865,0.0006880824780973105,0.028383224112414444,14.0,21.0,26.0,27.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,24,3,26,0.012616311000229474,0.005677594012340033,0.006721402171242516,0.00021731481664692578,0.020972942918888293,14.0,18.0,21.0,24.0,0.01887867093497091,0.006990298155063076,0.011112058325094194,0.000776314454813639,0.029896058300513482,17.0,21.0,23.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,25,0,28,0.025950114622725527,0.005328587328225006,0.020533228715591934,8.829857890858597e-05,0.037992840061633615,9.0,16.0,18.0,20.0,0.01853026916127069,0.004838827283797188,0.013592370138306602,9.907173916689799e-05,0.028974166991662935,11.0,19.0,22.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,25,1,28,0.031054450751990537,0.0053733560025635285,0.02564554856693418,3.5546182492828874e-05,0.04329078946102527,7.0,16.0,18.0,18.0,0.02335439633151222,0.006451286589233452,0.016385494987299628,0.0005176147549791437,0.03682286759173728,13.0,23.0,24.0,25.0,B1 gated 0.20,43
wk inc rsv prop ed visits,2025-2026,states_dc,25,2,27,0.032101772980282495,0.005697085805476546,0.026379281957064373,2.5405217741575606e-05,0.04655699952127179,7.0,14.0,15.0,19.0,0.03430379884348463,0.007187175396379359,0.02684656315497011,0.0002700602921351663,0.0531846151164346,11.0,18.0,21.0,23.0,B1 gated 0.20,43
