candidate,seed,target,season,kind,age_days,geography,location,wis,ae_median,scaled_wis,scaled_ae,baseline_ae,baseline_scaled_ae,covered_50,covered_80,covered_90,covered_95,n,denominator_near_zero,mae_ratio,wis_ratio
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,AL,0.5444141276857568,0.628160834312439,0.003403652653604978,0.0039272332988249635,0.25531915,0.0015962438,0.9361702127659575,0.9787234042553191,1.0,1.0,47,False,2.4602966071672654,2.1322886720648104
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,AR,0.8805269621939577,1.0757145754865205,0.012078558899362681,0.014756029533204476,1.0,0.01371742,0.8085106382978723,0.8297872340425532,0.8936170212765957,0.9148936170212766,47,False,1.0757145754865205,0.8805269621939577
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,AZ,0.9360427979941869,1.1050228070704524,0.0028202558037813768,0.00332938514310388,0.65957445,0.001987269,0.8085106382978723,0.851063829787234,0.8723404255319149,0.8936170212765957,47,False,1.6753572074257204,1.4191617024050394
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,CA,3.878824508318076,6.378571023332312,0.005379411377830551,0.008846225825280447,4.93617,0.006845809,0.46808510638297873,0.9148936170212766,0.9361702127659575,0.9787234042553191,47,False,1.292210538252296,0.7857963621233427
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,CO,0.761019352140013,1.0895206611442656,0.0034218494640829386,0.0048989236344122306,0.25531915,0.0011480177,0.574468085106383,0.8723404255319149,0.8936170212765957,0.8936170212765957,47,False,4.267289266746301,2.9806591366175983
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,CT,0.7014098862163821,0.8182232722349517,0.005531626903508178,0.006452868650293118,0.3617021,0.0028525419,0.7659574468085106,0.9148936170212766,0.9148936170212766,0.9148936170212766,47,False,2.2621467771061474,1.9391921097535856
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,DC,0.5056864477443925,0.5936229482644217,0.05267568001261474,0.06183573360606909,0.5531915,0.057624128,0.23404255319148937,0.3617021276595745,0.3617021276595745,0.40425531914893614,47,False,1.0730876495474178,0.9141255121698877
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,DE,0.6332210625550703,0.7719301873194199,0.009257614569284936,0.011285525026226704,0.59574467,0.008709715,0.6808510638297872,0.723404255319149,0.7659574468085106,0.7659574468085106,47,False,1.2957399821107796,1.0629068039384266
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,FL,6.6103526172408555,11.640798284652385,0.010942480080309992,0.01926965333384639,12.212766,0.020216463,0.46808510638297873,0.8085106382978723,0.9787234042553191,1.0,47,False,0.9531664306546979,0.5412658183289325
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,GA,1.7550100762197864,2.1516585248581905,0.0043088877911163625,0.005282736135841893,1.7659575,0.0043357657,0.851063829787234,0.9574468085106383,0.9787234042553191,0.9787234042553191,47,False,1.21840902494738,0.9938008708332133
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,HI,0.23788366333849445,0.31287974246004796,0.00936549799401097,0.012318099356855116,0.14893617,0.0058636284,0.7872340425531915,0.9361702127659575,0.9361702127659575,0.9361702127659575,47,False,2.1007640253366664,1.5972189130161412
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,IA,0.48115028868380877,0.7533621483785582,0.004919736949590625,0.0077030892113557825,0.44680852,0.004568594,0.6170212765957447,0.851063829787234,0.8723404255319149,0.8723404255319149,47,False,1.6860962129188766,1.0768601546290322
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,ID,0.5276331078488131,0.7643891141924671,0.007759310409541369,0.01124101638518334,0.5531915,0.008135169,0.3404255319148936,0.5319148936170213,0.574468085106383,0.6808510638297872,47,False,1.3817803376480224,0.9537983212749334
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,IL,7.710884756517013,9.86912303782524,0.016118066236113084,0.020629432787408024,9.106383,0.019035077,0.6170212765957447,0.8297872340425532,0.8723404255319149,0.8936170212765957,47,False,1.0837587972135199,0.8467560042717264
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,IN,1.9224878126991098,2.340373138173229,0.008908654539280693,0.010845101666327555,1.9148936,0.008873464,0.7659574468085106,0.8723404255319149,0.9148936170212766,0.9361702127659575,47,False,1.2221948545705983,1.003965852423666
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,KS,1.1733878647292657,1.5988780108022536,0.012522815447218418,0.01706379864130611,1.2978723,0.013851359,0.48936170212765956,0.723404255319149,0.7659574468085106,0.7659574468085106,47,False,1.2319224354704639,0.9040857565759243
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,KY,1.1540204803023926,1.727740154621449,0.006760515437302011,0.010121496270069839,1.468085,0.0086003775,0.6595744680851063,0.8723404255319149,0.9148936170212766,0.9361702127659575,47,False,1.176866526864687,0.7860719512430172
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,LA,1.6663421844515285,2.221391316424025,0.010197931061680552,0.013594804066827592,1.7234043,0.010547148,0.574468085106383,0.7446808510638298,0.7446808510638298,0.7872340425531915,47,False,1.2889554305482491,0.9668898909976852
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MA,0.8850629346504132,1.1620205285701346,0.003631027651509736,0.004767264005385889,0.59574467,0.0024440808,0.7021276595744681,0.8936170212765957,0.8936170212765957,0.9574468085106383,47,False,1.9505344960408775,1.4856413830546271
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MD,1.5870306063750461,2.4119620944658613,0.00975134195983033,0.014820046370124634,2.0212767,0.012419521,0.6382978723404256,0.7446808510638298,0.8936170212765957,0.9148936170212766,47,False,1.1932864410142878,0.785162465200935
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,ME,0.198663324314526,0.24972475336471975,0.008075745391753477,0.010151413368071028,0.17021276,0.0069192187,0.574468085106383,0.7021276595744681,0.7021276595744681,0.7021276595744681,47,False,1.4671329724744464,1.1671470673055142
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MI,4.044392542046145,5.004213534786453,0.011386239873462722,0.014088438521420167,4.2340426,0.011920164,0.6170212765957447,0.7021276595744681,0.7446808510638298,0.7872340425531915,47,False,1.1818996535819108,0.9552082682254254
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MN,0.892530648508191,1.3354802638926404,0.004270481571809526,0.006389857721974356,0.7234042,0.0034612643,0.5957446808510638,0.8936170212765957,0.9574468085106383,0.9787234042553191,47,False,1.8461051386388048,1.233792412477056
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MO,3.8277958695973253,6.0487411301321306,0.020769373246330675,0.0328200788343925,6.0212765,0.032671057,0.425531914893617,0.8297872340425532,0.8723404255319149,0.9361702127659575,47,False,1.0045612680719287,0.6357116943768403
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MS,0.6569787793111619,0.8436243026894058,0.008543286947661126,0.010970406839400435,0.65957445,0.008577041,0.5957446808510638,0.7021276595744681,0.7872340425531915,0.7872340425531915,47,False,1.2790433345147074,0.9960646296185737
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,MT,1.0140021063895686,1.151898888849756,0.018953310399805016,0.02153082035233189,0.9787234,0.018293895,0.2978723404255319,0.46808510638297873,0.5319148936170213,0.5319148936170213,47,False,1.1769401659920942,1.036045627756597
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NC,1.1794380591403104,1.3674672360115863,0.002233149940207713,0.0025891646896329247,0.3617021,0.00068484736,0.7659574468085106,0.9361702127659575,0.9361702127659575,0.9574468085106383,47,False,3.780644850509205,3.2607994600212895
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,ND,0.35931483666540953,0.45365087910842866,0.009711223816485318,0.012260849739610495,0.38297874,0.010350789,0.44680851063829785,0.5957446808510638,0.6170212765957447,0.6595744680851063,47,False,1.184532807858662,0.9382109282297348
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NE,0.46170267059426745,0.7163352852221365,0.005965150077282783,0.00925497675052059,0.4680851,0.00604761,0.6170212765957447,0.8723404255319149,0.9148936170212766,0.9148936170212766,47,False,1.5303526423541836,0.986364788252491
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NH,0.5824965979012233,0.7249479395395724,0.012473159331983537,0.015523508960997594,0.59574467,0.012756845,0.574468085106383,0.6170212765957447,0.6595744680851063,0.6595744680851063,47,False,1.2168769218265554,0.9777621652096427
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NJ,1.5958245717188915,1.9593875966173537,0.003309466682519396,0.0040634340917324535,0.9574468,0.0019855807,0.8936170212765957,0.9787234042553191,0.9787234042553191,0.9787234042553191,47,False,2.046471478957751,1.6667500994089712
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NM,0.43029213507255176,0.6672715544963485,0.002747715479452491,0.004260994403206557,0.25531915,0.0016303909,0.46808510638297873,0.7659574468085106,0.7872340425531915,0.7872340425531915,47,False,2.6134802616013464,1.6853108665530092
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NV,0.3346134669447841,0.4772639503023737,0.004070724348929113,0.005806132075618336,0.17021276,0.0020707154,0.5319148936170213,0.7659574468085106,0.7872340425531915,0.7872340425531915,47,False,2.8039257968126647,1.9658541805493155
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,NY,12.295206442664442,18.664738228980532,0.014316724641517288,0.02173350394533169,17.19149,0.020018032,0.3829787234042553,0.6595744680851063,0.851063829787234,0.9361702127659575,47,False,1.0856963556263066,0.7151914301025258
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,OH,1.7615941443253624,2.083466022572619,0.003637401450958368,0.004302013808311338,1.1489362,0.0023723638,0.7659574468085106,0.8723404255319149,0.9361702127659575,0.9574468085106383,47,False,1.8133871217429856,1.5332393715319754
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,OK,2.4157586012650083,2.914789152914691,0.017671970633084937,0.02132252298924642,2.7234042,0.019922487,0.5957446808510638,0.6382978723404256,0.6382978723404256,0.6808510638297872,47,False,1.0702741759760601,0.8870363894899738
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,OR,2.8351389104860973,3.754444925089712,0.019359095666494255,0.02563636589747689,3.4468086,0.023535741,0.3404255319148936,0.46808510638297873,0.6170212765957447,0.6382978723404256,47,False,1.0892525191551974,0.8225402854532782
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,PA,5.702912365739595,7.65936985421688,0.006489431097943608,0.008715713960679232,6.2765956,0.007142234,0.723404255319149,0.851063829787234,0.8936170212765957,0.9574468085106383,47,False,1.2203064131406949,0.9085996192832945
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,RI,1.3542270411856774,1.8967625359341798,0.02420423633099751,0.03390102788328415,1.7446809,0.031182857,0.2553191489361702,0.3829787234042553,0.5319148936170213,0.5957446808510638,47,False,1.0871687516304764,0.7762032905531601
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,SC,1.3471085819077573,1.940858523913934,0.0063244534361866535,0.009112011849361192,1.7446809,0.0081909895,0.7446808510638298,0.851063829787234,0.8723404255319149,0.8936170212765957,47,False,1.1124432808852684,0.7721231981113841
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,SD,0.4306576920320829,0.51080119737673,0.01136299704487435,0.013477600896717902,0.38297874,0.0101049775,0.48936170212765956,0.6382978723404256,0.6595744680851063,0.6595744680851063,47,False,1.3337586334570004,1.1244950437906385
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,TN,0.5659955975330309,0.5633152076637814,0.0023632384030606714,0.0023520467960909458,0.021276595,8.8837565e-05,0.8936170212765957,0.9574468085106383,0.9574468085106383,0.9574468085106383,47,True,,
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,TX,22.713738412967334,29.97206226308295,0.02622530221826261,0.03460576927773324,29.148935,0.033655386,0.3191489361702128,0.44680851063829785,0.48936170212765956,0.5957446808510638,47,False,1.0282386624454747,0.7792304646868702
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,UT,0.2161880525281711,0.3021096879501484,0.001068651084983652,0.0014933750595210555,0.06382979,0.00031552056,0.48936170212765956,0.6808510638297872,0.6808510638297872,0.6808510638297872,47,False,4.73305178964032,3.3869461646862526
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,VA,1.2578812201277707,1.7961575401620926,0.00849919480449668,0.01213619584196713,1.5106384,0.010207012,0.6170212765957447,0.8085106382978723,0.8297872340425532,0.8936170212765957,47,False,1.1890056496843158,0.8326819022950227
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,VT,0.4455098532722116,0.5524333411127839,0.03375074450927553,0.04185100827143928,0.4680851,0.035460994,0.3191489361702128,0.40425531914893614,0.40425531914893614,0.44680851063829785,47,False,1.1801984918756776,0.9517710424365464
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,WA,0.6758530484513843,0.957021954228326,0.0050436817633827515,0.007141958135364603,0.5106383,0.0038107354,0.6808510638297872,0.8085106382978723,0.8085106382978723,0.8297872340425532,47,False,1.874167998351685,1.3235455565043552
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,WI,2.588641927465593,3.3791657863819284,0.01343004891032733,0.01753134000716954,2.744681,0.014239589,0.6382978723404256,0.8297872340425532,0.8723404255319149,0.9148936170212766,47,False,1.231168916269375,0.9431485987728526
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,WV,0.9168402586707258,1.1296845382894238,0.009341215646306486,0.01150977695913935,0.78723407,0.008020724,0.7872340425531915,0.8936170212765957,0.9148936170212766,0.9148936170212766,47,False,1.4350046375390293,1.164634885653274
joint,42,wk inc rsv hosp,2025-2026,revision,11,states_dc,WY,0.3484122630625025,0.39554060268068514,0.008065102100438254,0.009156036350294395,0.31914893,0.0073877103,0.425531914893617,0.574468085106383,0.574468085106383,0.574468085106383,47,False,1.239360587077194,1.0916917857927984
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,US,US,0.0001826295469684777,0.00025827538993326014,0.019023910238962508,0.02690368517352479,,,0.4,0.5,0.7,0.8,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,AK,0.00021991831947659946,0.0002845823975803796,0.012860719870153955,0.01664224473872209,,,0.1,0.2,0.3,0.3,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,AL,0.0002345058116429161,0.0003511316725052893,0.01807366585308899,0.027062171614579595,,,0.5,1.0,1.0,1.0,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,AR,0.0003900840708150534,0.0006214365959749558,0.018356897257033745,0.02924407479710097,,,0.4,0.8,0.9,0.9,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,AZ,4.356536503141599e-05,6.983401763136499e-05,0.005639529855317482,0.009040002925829948,,,0.4,0.6,0.7,0.8,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,CA,0.00010213999056893794,0.00014572323998436333,0.014436747602678213,0.02059692412130045,,,0.2,0.5,0.5,0.7,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,CO,6.972292556628931e-05,0.00011033086047973484,0.007243940357827558,0.011462946605462243,,,0.5,0.9,0.9,0.9,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,CT,8.414682205124258e-05,0.00011525914669618942,0.009870595015507435,0.013520134583077197,,,0.4,0.7,0.7,0.7,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,DC,0.0005347417667077104,0.0006686328233627137,0.035238337567627176,0.044061471546376615,,,0.1,0.2,0.2,0.3,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,DE,0.00031692544517219454,0.0003815868192759808,0.014504597561273319,0.01746392829164361,,,0.2,0.3,0.4,0.4,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,FL,0.0005354184213217155,0.0007874495058786124,0.07462277733546069,0.10974906129497972,,,0.4,0.5,0.8,0.8,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,GA,0.00028485443522241325,0.0004355200522695668,0.036994082696873584,0.05656104605577631,,,0.3,0.6,0.7,0.9,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,HI,0.0008046343957311879,0.0010976026387652382,0.1287415013985922,0.17561641958554955,,,0.4,0.4,0.4,0.6,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,IA,8.504266430969913e-05,0.00012122130065108649,0.006042107657695976,0.008612525899617916,,,0.4,0.6,0.6,0.9,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,ID,7.249349887190518e-05,0.00010620586981531232,0.005954291355090105,0.008723274532776321,,,0.6,0.9,0.9,0.9,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,IL,7.480306811806297e-05,0.000112647933565313,0.005776298538850942,0.00869868189137514,,,0.8,1.0,1.0,1.0,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,IN,9.895497975380947e-05,0.0001630790917261038,0.009099308744938398,0.01499577898102517,,,0.6,1.0,1.0,1.0,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,KS,0.00030886869518935385,0.0004634741992049385,0.03159782147199437,0.04741424181681842,,,0.2,0.2,0.4,0.4,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,KY,0.0002118372769310435,0.00030634099966846405,0.012019136056219215,0.017381049303291464,,,0.2,0.5,0.7,0.8,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,LA,0.0003701322422387856,0.00045811738455086014,0.02847171035400598,0.03523979808452383,,,0.3,0.3,0.5,0.5,10,False,,
joint,42,wk inc rsv prop ed visits,2025-2026,reconstruction,4,states_dc,MA,0.00027895027392419846,0.00031986539106583224,0.020068364161360035,0.023011897641187825,,,0.2,0.3,0.4,0.4,10,False,,
